Fragment,Label,Year
"And in 2008, Barack Obama lead John McCain 46% to 42%. This year, President Obama leads in the coffee competition by a much wider margin than four years ago. 7-Eleven customers predict an Obama victory tonight by 59%-41% nationally, with all but three of the 35 participating states in the blue.",right,2012
"7-Eleven customers predict an Obama victory tonight by 59%-41% nationally, with all but three of the 35 participating states in the blue. Those in the red include Idaho, West Virginia, and Vermont.",right,2012
"If you’re a football fanatic and a firm believer in wacky election predictors, the Redskins rule is probably your indication Mitt Romney will emerge victorious on election night 2012.",right,2012
"But if the Redskins lose that all-important game, the challenger, in this case, Mitt Romney will win the White House.",right,2012
Predicted winner: Mitt Romney‘Unmasking’ Political PreferenceImitation might be the sincerest form of flattery.,right,2012
"In the case of election predictors, it’s one of the most popular election predictors of them all. According to the nation’s largest seasonal Halloween retailer, Spirit Halloween, Obama face masks outsold Mitt Romney masks by a 60% to 40% margin this year. Since it started keeping track in 1996, the retailer has correctly predicted the next man to occupy the White House based solely on mask sales.",right,2012
"Since it started keeping track in 1996, the retailer has correctly predicted the next man to occupy the White House based solely on mask sales. Oddly enough, Obama led John McCain by the same Halloween mask margin in 2008. Predicted winner: ObamaVoting by the BottleForget Halloween masks, football stats and Gallup polling.",right,2012
"The site offered customers two options: a pro-Obama beer called “Entitlement Porter,” a recipe based on a special White House recipe, and a “Nobama Beer” made by Huebert Brewery based out of Oklahoma.",right,2012
"We really couldn’t call a winner based on sales because we sold out of everything.” Despite the tie in the actual beer race, the website’s online poll predicts an Obama victory.",right,2012
"As of late Monday afternoon, Obama took a lead with 80% of the vote. Beer lovers fear not.",right,2012
"The website began selling a second limited edition quantity of both its election selections at noon Tuesday. Despite the tie in the actual beer race, the website’s online poll predicts an Obama victory. As of late Tuesday afternoon, Obama took a lead with 80% of the vote.",right,2012
"Despite the tie in the actual beer race, the website’s online poll predicts an Obama victory. As of late Tuesday afternoon, Obama took a lead with 80% of the vote. Predicted winner: Undecided, leans ObamaThe Business of PoliticsFOX Business’ own Charlie Gasparino said Tuesday though many polls show a clear Obama victory in the Electoral College, stock traders point to an entirely different outcome.",right,2012
"Predicted winner: Undecided, leans ObamaThe Business of PoliticsFOX Business’ own Charlie Gasparino said Tuesday though many polls show a clear Obama victory in the Electoral College, stock traders point to an entirely different outcome. “It looks like there are people making bets in the market, traders, that Romney is going to win, even though if you look at Intrade, that trading mechanism where people pick the presidency, it’s heavily weighted toward Obama,” he said.",right,2012
"Predicted winner: Undecided, leans ObamaThe Business of PoliticsFOX Business’ own Charlie Gasparino said Tuesday though many polls show a clear Obama victory in the Electoral College, stock traders point to an entirely different outcome. “It looks like there are people making bets in the market, traders, that Romney is going to win, even though if you look at Intrade, that trading mechanism where people pick the presidency, it’s heavily weighted toward Obama,” he said. Gasparino pointed to a bump up in coal stocks, financials, defense contractors and others – which could signal a Romney win on Election night.",right,2012
"“It looks like there are people making bets in the market, traders, that Romney is going to win, even though if you look at Intrade, that trading mechanism where people pick the presidency, it’s heavily weighted toward Obama,” he said. Gasparino pointed to a bump up in coal stocks, financials, defense contractors and others – which could signal a Romney win on Election night. “If you look at some stocks today, they are clearly pointing to a Romney victory,” he said.",right,2012
"“If you look at some stocks today, they are clearly pointing to a Romney victory,” he said. “Citigroup’s up marginally today.",right,2012
"Why are they up? Obviously, because a Romney presidency, you would get rid of some of the really nasty stuff on Dodd Frank. Why are industrials up?",right,2012
"It’s because you have defense contractors in there.” He added, though, that the price of gold is up Tuesday, which could be a good sign for Obama. “That should point to an Obama victory as well, because it would keep Ben Bernanke in there, keep Fed interest rate policy, keep printing money, that’s generally good for gold stocks.” Predicted winner: Undecided",right,2012
"It’s because you have defense contractors in there.” He added, though, that the price of gold is up Tuesday, which could be a good sign for Obama. “That should point to an Obama victory as well, because it would keep Ben Bernanke in there, keep Fed interest rate policy, keep printing money, that’s generally good for gold stocks.” Predicted winner: Undecided",right,2012
"With just 20 days left before the Presidential Election Day, Barack Obama and Mitt Romney are locked in a tight race. Thus far, the candidates have held two electrifying debates and the final one will be held on Monday, October 22 at Lynn University in Boca Raton, FL.",right,2012
Which investment categories and ETFs will benefit if Barack Obama gets re-elected? Mitt Romney?,right,2012
Which investment categories and ETFs will benefit if Barack Obama gets re-elected? Mitt Romney? David B.,right,2012
"Mazza, Head of ETF Investment Strategy at State Street Global Advisors joined Ron DeLegge, Editor of ETFguide.com and Host of theIndex Investing Showto discuss which ETFs and investments will be impacted by either an Obama victory or a Romney win.",right,2012
"With his poll numbers at new lows amid voter frustration with 9.1 percent unemployment, Obama will make tax cuts for middle-class households and businesses the centerpiece of the plan and will press for new spending to repair roads, bridges and other deteriorating infrastructure.",right,2012
"EDT, to urge passage of his ``American Jobs Act'' by year-end. If it succeeds, his plan might provide an economic boost quickly enough to help Obama's re-election prospects. If it fails, his strategy will be to paint congressional Republicans as obstructionist and blame them for the stagnating economy.",right,2012
"Obama is under intense pressure to change perceptions that he has shown weak leadership. His economic stewardship has been criticized by both Republicans and fellow Democrats, casting a cloud over his prospects for re-election in November 2012.",right,2012
"``It's a major leadership moment for Obama,'' said Terry Madonna, a political scientist at Franklin and Marshall College in Lancaster, Pennsylvania. ``He's running out of months before voters settle in on whether his presidency has failed.'' An NBC/Wall Street Journalpoll this week showed Obama was no longer the favorite to win re-election.",right,2012
``He's running out of months before voters settle in on whether his presidency has failed.'' An NBC/Wall Street Journalpoll this week showed Obama was no longer the favorite to win re-election. SPRING 2012 TARGET A renewal of payroll tax cuts for workers passed last December is one of the biggest elements of Obama's plan.,right,2012
SPRING 2012 TARGET A renewal of payroll tax cuts for workers passed last December is one of the biggest elements of Obama's plan.,right,2012
G7 finance ministers meeting on Friday in France are likely to urge countries that can afford it to do more to help growth. The White House said Obama will discuss in stark terms the difficulties the U.S. economy faces and call on Republicans to work with him.,right,2012
"Obama will send the jobs proposals in legislative form to Congress next week, White House senior adviserValerie Jarretttold Reuters Insider.",right,2012
"To bolster his chances for re-election, Obama needs to be able to point to economic improvement by the middle of next year. If Congress, which controls the nation's purse strings, does not act, the White House is prepared to paint Republicans as obstructing his efforts to solving the jobless problem.",right,2012
"If Congress, which controls the nation's purse strings, does not act, the White House is prepared to paint Republicans as obstructing his efforts to solving the jobless problem. The bruising battle in July over the country's debt levels highlighted a wide chasm between Obama's Democrats and Republicans who control the House of Representatives. Republicans have derided an $800 billioneconomic stimuluspackage that Obama pushed through Congress in 2009 as wasteful spending and want immediate cuts in the deficit.",right,2012
Republicans have derided an $800 billioneconomic stimuluspackage that Obama pushed through Congress in 2009 as wasteful spending and want immediate cuts in the deficit.,right,2012
"The White House has said the jobs package will be paid for with cuts in the future but offered no details. Obama will push the congressional ``super committee'' that meets for the first time on Thursday to go beyond its goal of finding $1.2 trillion in budget savings, but is not due to lay out his recommendations until next week or later. Media reports have put the size of Obama's jobs package at upward of $300 billion.",right,2012
Media reports have put the size of Obama's jobs package at upward of $300 billion. CNN quoted sources saying it could top $400 billion.,right,2012
"In a shift, the two top House Republicans, Speaker John Boehner and Majority Leader Eric Cantor, signaled they were amenable to some infrastructure spending and to a program Obama plans to pitch to help train unemployed workers.",right,2012
"ButMitch McConnell, the top Republican in the Senate, said Obama needed to acknowledge ``the failures of an economic agenda that centers on massive government spending and debt'' and not blame his political adversaries for slow growth. Some congressional Republicans were expected to not even attend Obama's evening address.",right,2012
Some congressional Republicans were expected to not even attend Obama's evening address.,right,2012
"President Barack Obama hit rival Mitt Romney hard on women's issues as he headed back on the campaign trail on Wednesday after a spirited debate performance that re-energized his bid for a second term. A day after a much-improved performance in the second of three presidential debates, a revitalized Obama continued sparring with his Republican opponent, making fun of Romney's comment that he had received ""binders full of women"" to consider for cabinet positions when he was governor of Massachusetts.",right,2012
"President Barack Obama hit rival Mitt Romney hard on women's issues as he headed back on the campaign trail on Wednesday after a spirited debate performance that re-energized his bid for a second term. A day after a much-improved performance in the second of three presidential debates, a revitalized Obama continued sparring with his Republican opponent, making fun of Romney's comment that he had received ""binders full of women"" to consider for cabinet positions when he was governor of Massachusetts. ""I've got to tell you, we don't have to collect a bunch of binders to find qualified, talented driven young women ready to learn and teach in (science, technology and engineering) right now.",right,2012
"And when young women graduate, they should get equal pay for equal work,"" Obama, relaxed and smiling in shirt sleeves and a loosened tie, told 2,000 people at Cornell College in Iowa.",right,2012
"And when young women graduate, they should get equal pay for equal work,"" Obama, relaxed and smiling in shirt sleeves and a loosened tie, told 2,000 people at Cornell College in Iowa. With 20 days to go until the election, Obama campaigned in Iowa and Ohio while Romney was in Virginia - all important ""swing states"" that can go to either candidate on November 6. In Chesapeake, Virginia, Romney said Obama has failed to help women get well-paying jobs and also accused the president of failing to produce a second-term agenda.",right,2012
"In Chesapeake, Virginia, Romney said Obama has failed to help women get well-paying jobs and also accused the president of failing to produce a second-term agenda.",right,2012
"""Don't you think it's time for them to finally put together a vision for what he'd do in the next four years if he were re-elected?"" Romney asked about 3,500 supporters outside a community college.",right,2012
"Romney scored points of his own during Tuesday night's debate when he focused on middle class economic struggles and listed promises he said Obama failed to keep from his 2008 campaign. Both sides claimed victory, but most polls gave a badly needed edge to Obama, who saw his lead in polls contract sharply after a lackluster performance in the first debate October 3.",right,2012
"Both sides claimed victory, but most polls gave a badly needed edge to Obama, who saw his lead in polls contract sharply after a lackluster performance in the first debate October 3.",right,2012
"Both sides claimed victory, but most polls gave a badly needed edge to Obama, who saw his lead in polls contract sharply after a lackluster performance in the first debate October 3. Voters said Obama outperformed Romney by a substantial margin on Tuesday night, according to a post-debate Reuters/Ipsos survey: 48 percent to 33 percent. ""This will give the president a bit of a bounce and a little bit of an edge, but it's going to be quite close right down to the wire,"" Notre Dame University political science professor Michael Desch said.",right,2012
"OBAMA HOLDING SLIM POLL LEAD Obama leads Romney by 47 percent to 44 percent among likely voters, according to Wednesday's Reuters/Ipsos daily online tracking poll.",right,2012
A Rasmussen Reports tracking poll of 11 swing states had Obama leading Romney by 50 percent to 47 percent on Wednesday.,right,2012
"Obama needs strong support from women voters if he hopes to beat the Republican, and he made sure to appeal to them during the debate by bringing up contraceptive rights and his push to ensure pay equity.",right,2012
"Analysts said Obama did particularly well on women's issues, boosted by Romney's awkward ""binders"" statement, which lit up social media. The mock Twitter account @RomneyBinders amassed more than 33,000 followers, and a Facebook page ""Binders Full of Women"" attracted more than 303,000 ""likes."" Romney, a former private equity adviser, hit back by contending his business experience will help women, and all Americans, by bolstering the sputtering economy.",right,2012
"The mock Twitter account @RomneyBinders amassed more than 33,000 followers, and a Facebook page ""Binders Full of Women"" attracted more than 303,000 ""likes."" Romney, a former private equity adviser, hit back by contending his business experience will help women, and all Americans, by bolstering the sputtering economy. His campaign also released new television advertisements directed at women.",right,2012
"His campaign also released new television advertisements directed at women. One outlines Romney's stance on abortion and contraception, which is more moderate than that of many Republicans. In the ad, a woman directly faces the camera and talks about Romney's support for contraception as well as abortion in cases of rape, incest or a threat to a mother's life.",right,2012
"One outlines Romney's stance on abortion and contraception, which is more moderate than that of many Republicans. In the ad, a woman directly faces the camera and talks about Romney's support for contraception as well as abortion in cases of rape, incest or a threat to a mother's life. A second, called ""Humanity,"" features women who worked for Romney when he was governor of Massachusetts talking about his sensitivity to women employees.",right,2012
"A second, called ""Humanity,"" features women who worked for Romney when he was governor of Massachusetts talking about his sensitivity to women employees.",right,2012
Analysts also said Romney bungled on foreign policy when he mischaracterized - and was corrected by the debate monitor - Obama's initial remarks on last month's deadly attacks on diplomatic facilities in Libya. Obama took advantage of the moment to accuse Romney of politicizing the deaths of four Americans.,right,2012
Obama took advantage of the moment to accuse Romney of politicizing the deaths of four Americans.,right,2012
"Polls show the economy is an area in which voters view the two candidates similarly, or give the Republican an edge. But Obama has been helped recently by some positive economic news. On Wednesday, the Commerce Department said groundbreaking on new homes surged in September to its fastest pace in more than four years, a sign the sector's budding recovery is gaining traction and supporting the wider economic recovery.",right,2012
"After a tight race, last night ended with Barack Obama giving his acceptance speech for another four years in office—and a chance to further his agenda. The President pulled in well over the 270 electoral votes needed to win at the 11th hour, literally. It was shortly after 11 p.m.",right,2012
"Scary Election Leads to Better Budgeting Why Half of Americans Don’t Pay Federal Income Tax Are You Better Off Than You Were Four Years Ago? If Your Household Earns Less Than $250,000 Obama has proposed to extend the tax cuts–which are currently set to expire at the end of this year–for households earning less than $250,000. AWhite House-authored reportsays that allowing the tax cuts to expire would raise taxes on a “typical middle class family of four” by $2,200.",right,2012
"AWhite House-authored reportsays that allowing the tax cuts to expire would raise taxes on a “typical middle class family of four” by $2,200. Obama will try to keep that from happening. If you Earn",right,2012
"President Barack Obama is all in with his economic pitch. The American public is not. Over the next 27 days, either the public or the president is going to get the message.",right,2012
"In a midterm campaign strategy fraught with risk, the White House is betting that Obama's tight embrace of the economic recovery and populist proposals for gender pay equity and a higher minimum wage will galvanize his core supporters and persuade fence-sitting independents to help Democrats retain narrow control of the Senate in November. Addressing young entrepreneurs Thursday at a start-up center in California, Obama will be highlighting his economic record for the third time in eight days.",right,2012
"Addressing young entrepreneurs Thursday at a start-up center in California, Obama will be highlighting his economic record for the third time in eight days. While noting that he's not on the ballot in this election, Obama has become fond of saying that his policies are at stake.",right,2012
"While noting that he's not on the ballot in this election, Obama has become fond of saying that his policies are at stake. The line has prompted a reflexive flinch from Democrats who are trying to fend off a concerted Republican campaign to link Democratic opponents to the president.",right,2012
"The line has prompted a reflexive flinch from Democrats who are trying to fend off a concerted Republican campaign to link Democratic opponents to the president. For Democrats, the problem is not Obama's message; it's the pitchman. ""The messenger is not the most popular guy on the planet right now,"" said Democratic pollster Mark Mellman.",right,2012
"""The messenger is not the most popular guy on the planet right now,"" said Democratic pollster Mark Mellman. Public opinion polls show substantial support for Obama's proposals to raise the minimum wage, seek pay equity for women and close corporate tax loopholes. But on the economic issues he's most associated with — the fitful recovery from the Great Recession and his health care law — the American public is not with him.",right,2012
"Overall, Obama's national approval ratings are 44 percent, compared to 51 percent who disapprove, according to the latest numbers from Gallup. That said, Obama does have an economic story to tell.",right,2012
"Overall, Obama's national approval ratings are 44 percent, compared to 51 percent who disapprove, according to the latest numbers from Gallup. That said, Obama does have an economic story to tell. Unemployment has dropped from a high of 10 percent in 2009 to 5.9 percent last month.",right,2012
"Last week, after describing the recovery's trajectory, Obama added: ""The facts that I just laid out don't mean that there aren't a lot of folks out there who are underpaid, they're underemployed, they're working long hours, they're having trouble making ends meet."" As a result, Obama is also pushing his proposals to raise the minimum wage to $10.10 an hour, to ensure equal pay for women, to overhaul the immigration laws and provide universal pre-school for children as an effort to create contrasts with Republicans who have opposed those efforts. ""The president does believe there is a clear choice for voters across the country between candidates who are supportive of policies that will benefit the middle class, and candidates who are supportive of policies that will benefit those at the top in the hopes that the benefits will trickle down to the middle class,"" White House spokesman Josh Earnest said.",right,2012
"On Thursday, Obama was aiming his pitch to young people born after 1980, an age group that has been reluctant to vote in nonpresidential contests. Obama was to hold a town hall at Cross Campus, a Santa Monica, California, hub for startup companies and entrepreneurs, where he was to highlight policies such as college aid and health care that officials say have especially benefited members of the millennial generation.",right,2012
"Obama was to hold a town hall at Cross Campus, a Santa Monica, California, hub for startup companies and entrepreneurs, where he was to highlight policies such as college aid and health care that officials say have especially benefited members of the millennial generation.",right,2012
"Thursday's speech is one of several White House efforts to draw the attention of demographic groups that are crucial components of the Democratic voting coalition, including women, African-Americans and Latinos. But as he promotes the economy and his policies, Obama faces yet another disadvantage: Of the 10 closest Senate contests, seven are in states he lost in 2012. As a result, he has been forced to make his case from a distance, as he is Thursday in California.",right,2012
"Following is a tally of the likely Electoral College votes won by Barack Obama and Mitt Romney, based on states where at least two television networks have projected a winner, as well as those in which little contest was expected: LIKELY TOTAL IN THE ELECTORAL COLLEGE RACE SO FAR Obama: 290 Romney: 206 STATES WITH A PROJECTED WINNER State Likely winner Electoral votes California Obama 55 Colorado Obama 9 Connecticut Obama 7 Delaware Obama 3 District of Columbia Obama 3 Hawaii Obama 4 Illinois Obama 20 Iowa Obama 6 Maryland Obama 10 Maine Obama 4 Massachusetts Obama 11 Minnesota Obama 10 New Jersey Obama 14 Michigan Obama 16 New Hampshire Obama 4 New Mexico Obama 5 New York Obama 29 Nevada Obama 6 Ohio Obama 18 Oregon Obama 7 Pennsylvania Obama 20 Rhode Island Obama 4 Vermont Obama 3 Washington Obama 12 Wisconsin Obama 10 Arizona Romney 11 Arkansas Romney 6 Alabama Romney 9 Georgia Romney 16 Idaho Romney 4 Indiana Romney 11 Kansas Romney 6 Kentucky Romney 8 Louisiana Romney 8 Mississippi Romney 6 Missouri Romney 10 Montana Romney 3 North Dakota Romney 3 North Carolina Romney 15 Oklahoma Romney 7 South Carolina Romney 9 South Dakota Romney 3 Tennessee Romney 11 Texas Romney 38 Utah Romney 6 West Virginia Romney 5 Wyoming Romney 3 SWING STATES WITHOUT A PROJECTED WINNER State Electoral votes Florida 29 Virginia 13 STATES WHERE LITTLE CONTEST IS EXPECTED (1) State Likely winner Electoral votes Alaska Romney 3 Nebraska Romney 5 (1) Before the election, little contest was expected in the majority of U.S. states, with polls of voters showing consistent leads for either Obama or Romney.",right,2012
"Following is a tally of the likely Electoral College votes won by Barack Obama and Mitt Romney, based on states where at least two television networks have projected a winner, as well as those in which little contest was expected: LIKELY TOTAL IN THE ELECTORAL COLLEGE RACE SO FAR Obama: 290 Romney: 206 STATES WITH A PROJECTED WINNER State Likely winner Electoral votes California Obama 55 Colorado Obama 9 Connecticut Obama 7 Delaware Obama 3 District of Columbia Obama 3 Hawaii Obama 4 Illinois Obama 20 Iowa Obama 6 Maryland Obama 10 Maine Obama 4 Massachusetts Obama 11 Minnesota Obama 10 New Jersey Obama 14 Michigan Obama 16 New Hampshire Obama 4 New Mexico Obama 5 New York Obama 29 Nevada Obama 6 Ohio Obama 18 Oregon Obama 7 Pennsylvania Obama 20 Rhode Island Obama 4 Vermont Obama 3 Washington Obama 12 Wisconsin Obama 10 Arizona Romney 11 Arkansas Romney 6 Alabama Romney 9 Georgia Romney 16 Idaho Romney 4 Indiana Romney 11 Kansas Romney 6 Kentucky Romney 8 Louisiana Romney 8 Mississippi Romney 6 Missouri Romney 10 Montana Romney 3 North Dakota Romney 3 North Carolina Romney 15 Oklahoma Romney 7 South Carolina Romney 9 South Dakota Romney 3 Tennessee Romney 11 Texas Romney 38 Utah Romney 6 West Virginia Romney 5 Wyoming Romney 3 SWING STATES WITHOUT A PROJECTED WINNER State Electoral votes Florida 29 Virginia 13 STATES WHERE LITTLE CONTEST IS EXPECTED (1) State Likely winner Electoral votes Alaska Romney 3 Nebraska Romney 5 (1) Before the election, little contest was expected in the majority of U.S. states, with polls of voters showing consistent leads for either Obama or Romney. (Reporting by Washington newsroom; Compiled by Jason Lange and Melissa Bland)",right,2012
"President Barack Obama and Republican challenger Mitt Romney face off in front of the cameras for a final time on Monday as opinion polls show their battle for the White House has tightened to a dead heat. With 15 days to go until the November 6 election, the two candidates turn to foreign policy for their third and last debate, which starts at 9 p.m.",right,2012
"Though few voters cite the war in Afghanistan or other national-security topics as a top concern, Obama can point to a number of successes on his watch, from the end of the Iraq war to the killing of Osama bin Laden. Romney will use worries about the prospect of a nuclear Iran and turmoil in Libya to try to amplify concerns about Obama's leadership at home and abroad.",right,2012
"Though few voters cite the war in Afghanistan or other national-security topics as a top concern, Obama can point to a number of successes on his watch, from the end of the Iraq war to the killing of Osama bin Laden. Romney will use worries about the prospect of a nuclear Iran and turmoil in Libya to try to amplify concerns about Obama's leadership at home and abroad. ""Many voters are ready to fire Obama if they see Romney as an acceptable alternative,"" said David Yepsen, director of the Paul Simon Public Policy Center at Southern Illinois University.",right,2012
"""Many voters are ready to fire Obama if they see Romney as an acceptable alternative,"" said David Yepsen, director of the Paul Simon Public Policy Center at Southern Illinois University. ""Foreign policy has not been a big driver of this campaign but I think Romney could add some icing to his cake if people say, 'Hey, this guy is on top of world affairs.'"" Presidential debates have not always been consequential, but this year they have had an impact.",right,2012
"""Foreign policy has not been a big driver of this campaign but I think Romney could add some icing to his cake if people say, 'Hey, this guy is on top of world affairs.'"" Presidential debates have not always been consequential, but this year they have had an impact.",right,2012
"Romney's strong performance in the first debate in Denver on October 3 helped him recover from a series of stumbles and wiped out Obama's advantage in opinion polls. Obama fared better in their second encounter on October 16, but that has not helped him regain the lead.",right,2012
"Obama fared better in their second encounter on October 16, but that has not helped him regain the lead. The Obama campaign is now playing defense as it tries to limit Romney's gains in several of the battleground states that will decide the election.",right,2012
"The Obama campaign is now playing defense as it tries to limit Romney's gains in several of the battleground states that will decide the election. Romney could have a hard time winning the White House if he does not carry Ohio, and a new Quinnipiac/CBS poll shows Obama leading by 5 percentage points in the Midwestern state.",right,2012
"Romney could have a hard time winning the White House if he does not carry Ohio, and a new Quinnipiac/CBS poll shows Obama leading by 5 percentage points in the Midwestern state.",right,2012
"Other topics such as trade with China and the debt crisis in Europe could allow the candidates to circle back to the economic concerns that are topmost on voters' minds. Campaigning in Canton, Ohio, Vice President Joe Biden on Monday reminded voters of Obama's pledge to pull troops out of Afghanistan in the next two years and pointed out that Romney and his running mate Paul Ryan have made no such guarantees. ""They said, quote, it depends.",right,2012
"Ladies and gentlemen, like everything with them, it depends,"" Biden said. ""It depends on what day you find these guys."" Romney accuses Obama of presiding over a weakening in U.S. influence abroad, but he has to assure voters he is a credible alternative to the president on the world stage.",right,2012
They argued over Obama's handling of the attack last month on the U.S.,right,2012
The Obama administration first labeled the incident a spontaneous reaction to a video made in the United States that lampooned the Prophet Mohammad.,right,2012
"This shifting account, and the fact that Obama went on a campaign trip the day after the attack, has given Romney ammunition to use at Monday's debate.",right,2012
"Either way, though, he's got to get to the bottom of this,"" Romney adviser Dan Senor said on NBC's ""Today"" show. Obama and his allies charge that Romney exploited the Benghazi attack for political points while officials were still accounting for the wellbeing of U.S.",right,2012
Obama and his allies charge that Romney exploited the Benghazi attack for political points while officials were still accounting for the wellbeing of U.S.,right,2012
"Regarding foreign policy overall, Obama's allies accuse Romney of relying on generalities and platitudes. ""It is astonishing that Romney has run for president for six years and never once bothered to put forward a plan to end the war in Afghanistan, for example, or to formulate a policy to go after al Qaeda,"" U.S.",right,2012
"""It is astonishing that Romney has run for president for six years and never once bothered to put forward a plan to end the war in Afghanistan, for example, or to formulate a policy to go after al Qaeda,"" U.S.",right,2012
"""It is astonishing that Romney has run for president for six years and never once bothered to put forward a plan to end the war in Afghanistan, for example, or to formulate a policy to go after al Qaeda,"" U.S. Senator John Kerry, the Democrats' 2004 presidential nominee, wrote in a memo released by the Obama campaign on Monday. Romney has promised to tighten the screws over Iran's nuclear program and accused Obama of ""leading from behind"" as Syria's civil war expands.",right,2012
"Romney has promised to tighten the screws over Iran's nuclear program and accused Obama of ""leading from behind"" as Syria's civil war expands.",right,2012
