Fragment,Label,Year
"""Congress must take whatever action is necessary to protect the integrity of our democracy. I call on the leaders of Congress to delay the date of the vote for the Electoral College until an intelligence briefing has been given to each Elector."" Between Election Day 2016 and Inauguration Day 2017, there weremultiple protests across the U.S.against Trump's election, many of whichturned violent.One protest in New York Citythat drew thousands of protesters was organized by a Russian-linked group on Facebook. Hamilton Electors and other leftist organizationsplanned to organize protests in all 50 state capitalson the day the Electoral College met in an effort to persuade electors to change their votes for Trump.",right,2016
"Hamilton Electors and other leftist organizationsplanned to organize protests in all 50 state capitalson the day the Electoral College met in an effort to persuade electors to change their votes for Trump. Electors for Trump were also harassed, with onetelling the New York Post that he had received death threats.",right,2016
"Electors for Trump were also harassed, with onetelling the New York Post that he had received death threats.",right,2016
"There wereseven total faithless electors in 2016, two Republicans in Texas who didn't vote for Trump and five Democrats who didn't vote for Clinton. Trump received 304 electoral votes to Clinton's 227.",right,2016
Trump received 304 electoral votes to Clinton's 227. Kline explained his concern about the Democrats' double standard regarding the 2016 and 2020 presidential elections.,right,2016
"Kline explained his concern about the Democrats' double standard regarding the 2016 and 2020 presidential elections. ""I don't say that for Congress to look into it like January 6th — it's the standard of blaming anything anybody does that might be illegal in support of Trump, on Trump, and ignore on the left that there's illegal activity occurring and people on the left that encourage it,"" he said.",right,2016
"A majority of Americans support President-elect Donald Trump’s overall agenda, according to a newPew Research Center poll. As the President-elect assembles his cabinet and other appointments, which are being called “ideologically diverse” and a team of rivals, the poll found that 53% of Americans “somewhat” or “strongly” approve of the president-elect’s agenda, while 46% disapprove, according to theNew York Post. While the approval was by no means universal, majorities larger than what Trump received of the popular vote approve of his stated policy agenda, his mental acuity and his ability to make good decisions.",right,2016
"While the approval was by no means universal, majorities larger than what Trump received of the popular vote approve of his stated policy agenda, his mental acuity and his ability to make good decisions.",right,2016
"It also appears that following his third straight run for the White House, Americans, as reflected on Pew’s “feeling thermometer,” are more inclined toward giving Trump a “warm” rating.",right,2016
"President-elect Donald Trump won the state of Michigan in 2016 and 2024, but lost it in 2020.",right,2016
"In 2024, Trump won all of this year's battleground, or swing states – Arizona, Georgia, Michigan, Nevada, North Carolina, Pennsylvania and Wisconsin. Republicans in Michigan alsoflipped the state House of Representativesfrom Democratic control, meaning Democratic Gov.",right,2016
"So they have a very angry constituency and yet they have no unifying message."" Dixon thinks that in the past Republican Party struggled to find an identity and with that Trump on the ticket he helped the GOP with their messaging and what they would do for the people. ""I think things in the last two years have really changed with Republicans, because I think Republicans have been trying to find their identity,"" she said.",right,2016
"There is an ideology in some areas that you may not agree with. ""When you look at Bobby Kennedy and what he has done to protect people against chronic disease, and to have Donald Trump say, 'Hey, yeah ... I believe in what you can do there and I want you to come to me with what we need to do to protect people'.....that is truly including the American people."" she continued.",right,2016
"I believe in what you can do there and I want you to come to me with what we need to do to protect people'.....that is truly including the American people."" she continued. Trump has nominated Kennedy to lead the Department of Health and Human Services in the next administration. Dixon said that Republicans have changed the definition of inclusivity to include many Americans with different concerns and working towards problem solving.",right,2016
"government charged Dimitri Simes, former adviser to Donald Trump’s 2016 presidential campaign and a Russian-born U.S. citizen, and his wife for allegedly violating ""sanctions that were put in place in response to Russia’s illegal aggression in Ukraine,"" according to the indictment.",right,2016
"Third-party voters were a major factor helping President Trump's 2016 victory, but early polling data suggest these voters could possibly hurt him in 2020 if they turn out in the same numbers and vote instead for Democratic opponent Joe Biden.",right,2016
"Third-party voters were a major factor helping President Trump's 2016 victory, but early polling data suggest these voters could possibly hurt him in 2020 if they turn out in the same numbers and vote instead for Democratic opponent Joe Biden. However, the Trump campaign said it believes it will tap into enough new voters — polls suggestTrump is gaining ground with minority voters, especiallyLatinos and African-Americans— to overcome any third-party swing votes to Biden. During the 2016 election, the number of third-party voters far exceeded President Trump's margin of victory in places like Michigan, Pennsylvania and Wisconsin.",right,2016
"However, the Trump campaign said it believes it will tap into enough new voters — polls suggestTrump is gaining ground with minority voters, especiallyLatinos and African-Americans— to overcome any third-party swing votes to Biden. During the 2016 election, the number of third-party voters far exceeded President Trump's margin of victory in places like Michigan, Pennsylvania and Wisconsin. NBC News/Wall Street Journal polls from 2020 found that third-party voters from 2016 say they back Biden by a 2-to-1 margin.",right,2016
"The polling found 47% percent said they plan to vote for Biden, 20% plan to vote for Trump, and 33% are unsure or say they’re backing ""another candidate.” ""Here's why this is significant: In 2016, Trump won Michigan by 10,704 votes, while the combined Johnson/Stein vote was 223,599.",right,2016
"(So Biden getting 47 percent of that third-party vote to Trump's 20 percent easily overturns that '16 margin.),""NBC News reported on Monday.",right,2016
"""In 2016, Trump won Pennsylvania by 44,292 votes, while there were 196,656 Johnson/Stein voters. (Again, Biden winning those third-party voters by a 2-to-1 margin reverses that outcome.) And in 2016, Trump won Wisconsin by 22,748 votes, and the combined Johnson/Stein total was 137,746.",right,2016
"(Again, Biden winning those third-party voters by a 2-to-1 margin reverses that outcome.) And in 2016, Trump won Wisconsin by 22,748 votes, and the combined Johnson/Stein total was 137,746.",right,2016
"(Ditto: Hillary Clinton would likely be president today if she had won those third-party voters by a 47 percent to 20 percent split.)"" For the Trump campaign ""it's a warning sign,"" said veteran pollster Scott Rasmussen, author of the Just the News Daily Poll.",right,2016
"""So there's always going to be a little bit of your memory is not perfect,"" Rasmussen continued. ""And if you voted for Trump last time after thinking you were going to vote third party and you've soured on him, you might kind of convince yourself you really did vote third party last time."" Rasmussen said perhaps a better litmus test would be to ask people who are uncommitted which way are they leaning. ""They do lean a little more to Biden than to Trump,"" Rasmussen said of his own polling research.",right,2016
"""They do lean a little more to Biden than to Trump,"" Rasmussen said of his own polling research. Less than 10% of voters in the Just the News Daily Poll released Monday planned to vote for third-party candidatesor were unsure of whom their eventual choice would be.",right,2016
"That poll also shows Biden clinging to a narrow 4-point lead over President Trump nationally, amid mounting evidence of a tightening race.",right,2016
The Trump campaign said in a statement that it was focused on growing Trump's coalition of support.,right,2016
"“President Trump realigned the political map in 2016 and he continues to tap into an organic enthusiasm from those who were disillusioned with career politicians like Joe Biden,"" Samantha Zager, Deputy National Press Secretary, told Just the News. ""With his record of success, President Trump is exciting new voters and expanding on his already broad coalition of support that will carry him to victory in November.”",right,2016
"""With his record of success, President Trump is exciting new voters and expanding on his already broad coalition of support that will carry him to victory in November.”",right,2016
"President-elect Donald Trump has a two-year window to push through some of his most contentious proposals, before midterm elections potentially see the Democrats return to legislative power and divide the government. Trump is set to return to the White House with a majority in both chambers of Congress and a generally sympathetic Supreme Court. The rapid-fire turnaround of his cabinet nominees, moreover, suggests a greater sense of urgency within the incoming White House than in the first administration.",right,2016
"President-elect Donald Trump has a two-year window to push through some of his most contentious proposals, before midterm elections potentially see the Democrats return to legislative power and divide the government. Trump is set to return to the White House with a majority in both chambers of Congress and a generally sympathetic Supreme Court. The rapid-fire turnaround of his cabinet nominees, moreover, suggests a greater sense of urgency within the incoming White House than in the first administration.",right,2016
"Democrats took the House during the 2018 midterms, effectively ending Trump’s hopes of securing major legislative wins. Republicans, for their part, managed to wrest the chamber from the Democrats in 2010 and largely stonewall further key agenda items.",right,2016
"The first time around, Trump’s major legislative victory was the2017 Tax Cuts and Jobs Act, which slashed the corporate tax rate and doubled the standard deduction. He punted on key budget items, such as funding for a border wall, in favor of an omnibus spending package and ultimately failed to negotiate with House Democrats when they took over the lower chamber to secure it.",right,2016
"So, what the brilliant nine-year effort of Donald Trump has done is given us a chance to truly change things.” Some incoming pro-Trump lawmakers are evidently aware of the potential for a political whiplash should Republicans fail to deliver and have hinted that Republicans will pursue the MAGA agenda with a close eye on 2026. “I'm confident Congress is going to back up President Trump 100% because we know, if we don't secure our border, when we have this opportunity with  unified republican government, then what, at what point do we deserve re-election?” Rep.-elect Abe Hamadeh, R-Ariz., said in late November on the “John Solomon Reports” podcast.",right,2016
"“I'm confident Congress is going to back up President Trump 100% because we know, if we don't secure our border, when we have this opportunity with  unified republican government, then what, at what point do we deserve re-election?” Rep.-elect Abe Hamadeh, R-Ariz., said in late November on the “John Solomon Reports” podcast. “We're able to collect, get the government that we wanted, and now we have to implement the change that the American people are demanding,” Hamadeh went on.",right,2016
"“So that's why I'm optimistic, not just, you know, for this next year or two, but even for a re-election in 2026 we are going to deliver the results that the American people demand.” The incoming Republican majorities, moreover, will feature many new faces in their leadership and include more Trump-aligned figures than in 2016.",right,2016
"Trump’s first House Speaker was Paul Ryan, who left leadership after the GOP lost the House in 2018 and has since been a leading critic of the president-elect on the right. In the Senate, moreover, Sen.",right,2016
"McConnell publicly feuded with Trump during and after his administration over a litany of issues, notably on foreign policy, Senate norms, presidential conduct, and budget matters.",right,2016
"“But if we can't deliver, if people decide that we're just like the rest of them, and they give the Democrats control the House, the Democrats then spend two years trying to impeach Trump 22 times or whatever.",right,2016
"in Adams County, which President Trump won overwhelmingly in 2016.",right,2016
"He would appoint suitable cabinet members."" Another Biden voter, Andrew, said that the country ""needs a little bit more stability."" Addressing the recent news about Hunter Biden's overseas business deals during his father's vice presidency, he said: ""I'm voting for Joe Biden. I'm not voting for Hunter Biden."" Donald, who is supporting Trump, urged Pennsylvania voters to cast their ballots based on the issues and not the personalities of the candidates. ""I am not voting for the man,"" he said.",right,2016
"And I don't want Biden to close the churches."" Keri, who moved to Pennsylvania from Maryland, said she voted for Biden on Tuesday because of ""women's rights, gay equality"" and the Supreme Court vacancy. Cindy said another term for Trump would divide the country. ""The issue that influenced me most to vote for Biden this year, was the state of divisiveness in our country that I think is just destroying our country,"" she said after dropping off her completed absentee ballot.",right,2016
"""The issue that influenced me most to vote for Biden this year, was the state of divisiveness in our country that I think is just destroying our country,"" she said after dropping off her completed absentee ballot. ""And I think that four more years of Trump would just make four more years of a deep divide. And I'd like to see that turned around."" Richard told Just the News that he voted early for Trump.",right,2016
"And I'd like to see that turned around."" Richard told Just the News that he voted early for Trump. ""Trump, because if Biden takes over, it's the end of democracy as we know it,"" he said, adding that he thinks the Democratic Party has gone too far left.",right,2016
"""Trump, because if Biden takes over, it's the end of democracy as we know it,"" he said, adding that he thinks the Democratic Party has gone too far left.",right,2016
"""But as of right now, I can tell you, I'm probably going to go for Biden for the most part, but I need more resources to solidify that."" Larry said he switched from supporting Trump in 2016 to voting early for Biden in 2020. ""I decided to go with what I thought was going to be a businessman, but he acts like a little kid,"" he said.",right,2016
"""I like to know that my back's covered,"" he said, adding that he opposes Trump's payroll tax deferral since the payroll tax funds Social Security. Greg told Just the News he is supporting Trump, and he hopes one of Trump's sons decides to run for president next.",right,2016
"Greg told Just the News he is supporting Trump, and he hopes one of Trump's sons decides to run for president next.",right,2016
Trump won the state of Pennsylvania's 20electoral votesby less than 1% against Hillary Clinton in 2016.,right,2016
"With Trump pulling ahead in the polls, legacy media have rushed to throw cold water on the survey data in a reversal of past election cycles, when Trump supporters have insisted that he would outperform the polls.",right,2016
"Pollsters famously underestimated Trump’s support in 2016, leading topublic shockand dismay at his Election Night victory over former Secretary of State Hillary Clinton.",right,2016
"In 2020, though they managed to predict the outcome correctly, many legacy pollsters dramatically overstated Biden’s lead and Trump again outperformed expectations.",right,2016
"Now, for the first time, Trump is the favorite to win the White House, both in terms of betting odds and in polling data, though Harris maintains a narrow lead in the nationwide popular vote of0.8% on average.",right,2016
"But while legacy outlets were skeptical of the idea that the polls were off due to “hidden Trump voters” in both cycles, they have recently become quite skeptical of polling accuracy, seemingly just as Trump has pulled ahead in most surveys.",right,2016
"But those in Trump's world are confident the data reflects the actual state of the race, which will come down to their final messaging in the remaining two weeks. “Right now, I think most of the polls are quite accurate,” Trump-aligned pollster John Mclaughlin toldJust the News.",right,2016
"“Right now, I think most of the polls are quite accurate,” Trump-aligned pollster John Mclaughlin toldJust the News. “It’s very close and it’s gonna be a battle for the next 14 days to see who can turn out their voters.” Over the weekend, a number of legacy outlets ran headlines questioning the scope and even veracity of Trump’s apparent advantage.",right,2016
"“Right now, I think most of the polls are quite accurate,” Trump-aligned pollster John Mclaughlin toldJust the News. “It’s very close and it’s gonna be a battle for the next 14 days to see who can turn out their voters.” Over the weekend, a number of legacy outlets ran headlines questioning the scope and even veracity of Trump’s apparent advantage. “GOP-leaning polls trigger questions about accuracy,” read the headline fromThe Hill.“The Pollsters Blew It in 2020.",right,2016
But one analyst sees little impact from the pro-Trump polls.,right,2016
"The first, which he dubbed the “unified theory”, centers on the idea that Trump is able to drive turnout among the least engaged voters who generally won’t answer polls.",right,2016
"The theory accounts for polling errors during presidential elections when Trump is on the ballot while allowing for their general veracity in midterms, when more engaged voters make up most of the electorate. The second “patchwork theory” he highlighted, suggests that the pandemic, as well as several other myriad factors caused the shifts.",right,2016
"The second “patchwork theory” he highlighted, suggests that the pandemic, as well as several other myriad factors caused the shifts. Weighting by education, he noted, led to a 4-point shift toward Trump. Other factors included geography, the use of landlines, and timing.",right,2016
"Trump’s advantage. The polls underestimated Democrats back in 2012, after all,” he added.",right,2016
"But the single-variable explanation of hidden Trump voters and efforts to account for it doesn’t satisfy some. “When we have seven battleground states all within the margin of error and President Trump ahead by a point in North Carolina, Pennsylvania, Wisconsin, and Michigan, it’s a really close race,” McLaughlin said.",right,2016
"“When we have seven battleground states all within the margin of error and President Trump ahead by a point in North Carolina, Pennsylvania, Wisconsin, and Michigan, it’s a really close race,” McLaughlin said. “It’s not something where you’re over polling just any one group.” Some analysts, however, remain unconvinced that pollsters have effectively addressed the shortcomings of their prior polls and are still unable to accurately measure support for Trump among low propensity voters.",right,2016
"“When we have seven battleground states all within the margin of error and President Trump ahead by a point in North Carolina, Pennsylvania, Wisconsin, and Michigan, it’s a really close race,” McLaughlin said. “It’s not something where you’re over polling just any one group.” Some analysts, however, remain unconvinced that pollsters have effectively addressed the shortcomings of their prior polls and are still unable to accurately measure support for Trump among low propensity voters. “I wish I could say the polling industry has done these three things to give us all very high confidence that polls won’t systematically underestimate Trump’s support again,” the Pew Research Center’sCourtney Kennedy toldThe Wall Street Journal.",right,2016
"“I wish I could say the polling industry has done these three things to give us all very high confidence that polls won’t systematically underestimate Trump’s support again,” the Pew Research Center’sCourtney Kennedy toldThe Wall Street Journal.",right,2016
"McLaughlin doesn’t see a need for pollsters to reinvent the wheel, given the abundance of data from election cycles with Trump on the ticket.",right,2016
“The size of the turnout sometimes differs but the actual demographics and makeup doesn’t differ all that much.” Independent of the issue of gauging Trump voters is the apparent problem of reconciling state and national data. Pollster Richard Baris previously pointed to survey data showing Hispanics in California had swung toward Trump by a net 32% compared to 2020.,right,2016
Pollster Richard Baris previously pointed to survey data showing Hispanics in California had swung toward Trump by a net 32% compared to 2020. Harris's apparently poor performance in deep blue states seems to cast doubt on surveys showing her trailing in battlegrounds but still winning the popular vote.,right,2016
"Penn's past clients include President Bill Clinton, British prime minister Tony Blair, and Bill Gates.",right,2016
Penn was a chief strategist and pollster in the Hillary Clinton 2008 presidential campaign.,right,2016
"The key variable in that election, however, was the absence of Trump.",right,2016
