Fragment,Label,Year
"Those - that's work that Biden and his transition team can start right away.MARTIN: And just briefly, if you can, Scott, you know, this man has such a compelling personal story, which I think is well known at this point.",left,2020
"On Tuesday, he started the day visiting the grave of his son Beau. He later went to his childhood home, the home that he often talks about, his dad coming up the stairs to tell him he had lost his job and had to move.There were a lot of sentimental journeys for Biden on Tuesday, but a lot of them came back to moments of real struggle that he overcame and something he always comes back to saying, I understand how that feels, and I understand how you feel right now. I think that will be a theme tonight, on January 20 and throughout the Biden administration.MARTIN: That was NPR correspondent Scott Detrow.",left,2020
"I think that will be a theme tonight, on January 20 and throughout the Biden administration.MARTIN: That was NPR correspondent Scott Detrow.",left,2020
"STEVE INSKEEP, HOST:This evening, President-elect Biden is expected to address the nation in a primetime address. It will be his first speech since winning the presidency, which happened earlier today - after the (unintelligible) was confirmed, we really should say, earlier today, after the Associated Press called the states of Pennsylvania and Nevada for him.MICHEL MARTIN, HOST:The AP has President-elect Biden at 290 electoral votes to Trump's 214. Still, President Trump has not conceded the election.",left,2020
"Still, President Trump has not conceded the election.",left,2020
"To hear more about how the president is responding, we're joined now by Franco Ordoñez, NPR White House correspondent, who's been covering the Trump campaign.",left,2020
"To hear more about how the president is responding, we're joined now by Franco Ordoñez, NPR White House correspondent, who's been covering the Trump campaign. He's traveled with President Trump across the Midwest and Florida and has been at the White House for much of this presidency.Franco, thank you so much for staying with us.FRANCO ORDOÑEZ, BYLINE: Thank you.MARTIN: So you've met a lot of Trump supporters in your travels. What message are they getting from the president today?ORDOÑEZ: Well, they're - I mean, they're definitely hearing from him, and they're definitely hearing from him in very Trumpian fashion.",left,2020
"And frankly, many people in Trump world also didn't think that he could lose.",left,2020
"Has any planning been going on?ORDOÑEZ: Well, from the Trump side, you know, they have been saying that they do not - they were not thinking about a transition, that they planned to be reelected.",left,2020
"Mara, why don't you pick up the thread there? And I know this is a situation where I might have to ask you to speculate a bit, but what is next for President Trump, assuming that he does leave office, as all signs indicate he now should?MARA LIASSON, BYLINE: Yeah. I think that it's going to be a very subtle kind of pressure campaign, in a way.",left,2020
"Don't leave. You're not hearing that.So I think that over time, Trump is going to have to try to figure out a way to leave office but with his brand as someone who never loses and always wins intact. If he's going to continue to be the most important person in the Republican Party - and I think he will remain that for as long as he has a Twitter account - I think that he has to figure out a rationale.",left,2020
"And the brand is his personality as a winner, somebody who's extremely successful.MARTIN: And...LIASSON: So that's going to take some time.MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden. And what are what are his big challenges?",left,2020
"What does Mitch McConnell see in his political interest? Is it compromising with Joe Biden on certain things, or is it obstructing him at every step of the way, which he has the power to do? And we've seen him do it very effectively in the past.We don't know the answer to that question.",left,2020
"But Joe Biden is going to have to figure out how to take popular Democratic policies, whether it's a $15 an hour minimum wage, public option to Obamacare, something big on climate change, some kind of a big relief bill for people who are still suffering from the pandemic - how to sell those policies even if Republicans in the Senate don't want any part of them.MARTIN: That was NPR national political correspondent Mara Liasson.Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign.",left,2020
"Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate.",left,2020
"So I think it's important for Biden to make that case early and often.I think we're going to expect to hear a lot of a constant theme from the Biden campaign - the idea of unifying the nation. One thing he said last night in that I-think-I've-quite-won-but-I-won't-quite-say-it-yet appearance - he said, the purpose of our politics, the work of this nation, is not to fan the flames of conflict but to solve problems.",left,2020
"1 priority, getting this coronavirus pandemic under control. We have blown past previous daily records over the last week as we've counted these votes.One thing in Biden's favor - a lot of the things he wants to do can be done in the executive branch. A lot of it is centralizing decision-making, not leaving it up to states, trying to push for more mask usage, getting more plans in place for this eventual vaccine.",left,2020
"A lot of it is centralizing decision-making, not leaving it up to states, trying to push for more mask usage, getting more plans in place for this eventual vaccine. Those - that's work that Biden and his transition team can start right away.MARTIN: And just briefly, if you can, Scott, you know, this man has such a compelling personal story, which I think is well known at this point. I mean, having been sworn into his Senate seat from the hospital room where his boys were recovering after his wife and baby daughter were killed in a car crash - I mean, this is his third run over 30 years - a lot of, you know, losing his son Beau, who was a political star, a rising political star in his own right.I mean, what is likely to be his North Star in setting his course in the next couple of months and years as he addresses all these issues that Mara just outlined for us?DETROW: I think empathy, I think understanding a lot of Americans are in pain, whether it's financial pain or physical pain or losing loved ones to due to a pandemic.",left,2020
"This evening, President-elect Biden is expected to address the nation in a primetime address. It will be his first speech since winning the presidency, which happened earlier today - after the (unintelligible) was confirmed, we really should say, earlier today, after the Associated Press called the states of Pennsylvania and Nevada for him.MICHEL MARTIN, HOST:The AP has President-elect Biden at 290 electoral votes to Trump's 214.",left,2020
"Still, President Trump has not conceded the election. To hear more about how the president is responding, we're joined now by Franco Ordoñez, NPR White House correspondent, who's been covering the Trump campaign.",left,2020
"Of course, Biden got more than 74 million votes.Trump is also pledging to take more legal action despite, you know, several cases that he's already launched or his campaign has already launched have been thrown out by the courts.",left,2020
"And frankly, many people in Trump world also didn't think that he could lose. The president had overcome so many challenges, you know, over the last four years.And, you know, he does want to continue to fight for the people who voted for him, I'm told.",left,2020
"And I know this is a situation where I might have to ask you to speculate a bit, but what is next for President Trump, assuming that he does leave office, as all signs indicate he now should?MARA LIASSON, BYLINE: Yeah. I think that it's going to be a very subtle kind of pressure campaign, in a way.",left,2020
"Is it compromising with Joe Biden on certain things, or is it obstructing him at every step of the way, which he has the power to do?",left,2020
"And we've seen him do it very effectively in the past.We don't know the answer to that question. But Joe Biden is going to have to figure out how to take popular Democratic policies, whether it's a $15 an hour minimum wage, public option to Obamacare, something big on climate change, some kind of a big relief bill for people who are still suffering from the pandemic - how to sell those policies even if Republicans in the Senate don't want any part of them.MARTIN: That was NPR national political correspondent Mara Liasson.Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate.",left,2020
"He later went to his childhood home, the home that he often talks about, his dad coming up the stairs to tell him he had lost his job and had to move.There were a lot of sentimental journeys for Biden on Tuesday, but a lot of them came back to moments of real struggle that he overcame and something he always comes back to saying, I understand how that feels, and I understand how you feel right now.",left,2020
"He later went to his childhood home, the home that he often talks about, his dad coming up the stairs to tell him he had lost his job and had to move.There were a lot of sentimental journeys for Biden on Tuesday, but a lot of them came back to moments of real struggle that he overcame and something he always comes back to saying, I understand how that feels, and I understand how you feel right now. I think that will be a theme tonight, on January 20 and throughout the Biden administration.MARTIN: That was NPR correspondent Scott Detrow. We also heard from NPR national political correspondent Mara Liasson and NPR White House correspondent Franco Ordoñez.Thank you all so much for staying with us.",left,2020
"The authoritative record of NPR’s programming is the audio record. This evening, President-elect Biden is expected to address the nation in a primetime address. It will be his first speech since winning the presidency, which happened earlier today - after the (unintelligible) was confirmed, we really should say, earlier today, after the Associated Press called the states of Pennsylvania and Nevada for him.MICHEL MARTIN, HOST:The AP has President-elect Biden at 290 electoral votes to Trump's 214.",left,2020
"This evening, President-elect Biden is expected to address the nation in a primetime address. It will be his first speech since winning the presidency, which happened earlier today - after the (unintelligible) was confirmed, we really should say, earlier today, after the Associated Press called the states of Pennsylvania and Nevada for him.MICHEL MARTIN, HOST:The AP has President-elect Biden at 290 electoral votes to Trump's 214. Still, President Trump has not conceded the election.",left,2020
"Still, President Trump has not conceded the election. To hear more about how the president is responding, we're joined now by Franco Ordoñez, NPR White House correspondent, who's been covering the Trump campaign. He's traveled with President Trump across the Midwest and Florida and has been at the White House for much of this presidency.Franco, thank you so much for staying with us.FRANCO ORDOÑEZ, BYLINE: Thank you.MARTIN: So you've met a lot of Trump supporters in your travels.",left,2020
"Is there a sense that the Trump administration will cooperate? Has any planning been going on?ORDOÑEZ: Well, from the Trump side, you know, they have been saying that they do not - they were not thinking about a transition, that they planned to be reelected.",left,2020
"President Trump also himself said repeatedly that he, you know, raised questions about whether he would hand over power easily. He argued that, you know, it wasn't handed over to him very well.And, you know, he also argued many times that considering, you know, mail-in voting, which he considered fraudulent, that it would not be a legal transfer - pardon me, a legal election.",left,2020
"Those - that's work that Biden and his transition team can start right away.MARTIN: And just briefly, if you can, Scott, you know, this man has such a compelling personal story, which I think is well known at this point. I mean, having been sworn into his Senate seat from the hospital room where his boys were recovering after his wife and baby daughter were killed in a car crash - I mean, this is his third run over 30 years - a lot of, you know, losing his son Beau, who was a political star, a rising political star in his own right.I mean, what is likely to be his North Star in setting his course in the next couple of months and years as he addresses all these issues that Mara just outlined for us?DETROW: I think empathy, I think understanding a lot of Americans are in pain, whether it's financial pain or physical pain or losing loved ones to due to a pandemic.",left,2020
"I think that will be a theme tonight, on January 20 and throughout the Biden administration.MARTIN: That was NPR correspondent Scott Detrow. We also heard from NPR national political correspondent Mara Liasson and NPR White House correspondent Franco Ordoñez.Thank you all so much for staying with us.",left,2020
"MICHEL MARTIN, HOST:The AP has President-elect Biden at 290 electoral votes to Trump's 214.",left,2020
"Of course, Biden got more than 74 million votes.Trump is also pledging to take more legal action despite, you know, several cases that he's already launched or his campaign has already launched have been thrown out by the courts. His rapid response team is asking for donations and calling for more examples of voter fraud.",left,2020
"We just learned that.So do we have any sense of what a transition could look like? Is there a sense that the Trump administration will cooperate? Has any planning been going on?ORDOÑEZ: Well, from the Trump side, you know, they have been saying that they do not - they were not thinking about a transition, that they planned to be reelected.",left,2020
"Is there a sense that the Trump administration will cooperate? Has any planning been going on?ORDOÑEZ: Well, from the Trump side, you know, they have been saying that they do not - they were not thinking about a transition, that they planned to be reelected. President Trump also himself said repeatedly that he, you know, raised questions about whether he would hand over power easily.",left,2020
"You're not hearing that.So I think that over time, Trump is going to have to try to figure out a way to leave office but with his brand as someone who never loses and always wins intact. If he's going to continue to be the most important person in the Republican Party - and I think he will remain that for as long as he has a Twitter account - I think that he has to figure out a rationale.",left,2020
"The authoritative record of NPR’s programming is the audio record. MICHEL MARTIN, HOST:The AP has President-elect Biden at 290 electoral votes to Trump's 214. Still, President Trump has not conceded the election.",left,2020
"Has any planning been going on?ORDOÑEZ: Well, from the Trump side, you know, they have been saying that they do not - they were not thinking about a transition, that they planned to be reelected. President Trump also himself said repeatedly that he, you know, raised questions about whether he would hand over power easily. He argued that, you know, it wasn't handed over to him very well.And, you know, he also argued many times that considering, you know, mail-in voting, which he considered fraudulent, that it would not be a legal transfer - pardon me, a legal election.",left,2020
"He's monetized the brand. And the brand is his personality as a winner, somebody who's extremely successful.MARTIN: And...LIASSON: So that's going to take some time.MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden. And what are what are his big challenges?",left,2020
"The AP has President-elect Biden at 290 electoral votes to Trump's 214. Still, President Trump has not conceded the election.",left,2020
"But Joe Biden is going to have to figure out how to take popular Democratic policies, whether it's a $15 an hour minimum wage, public option to Obamacare, something big on climate change, some kind of a big relief bill for people who are still suffering from the pandemic - how to sell those policies even if Republicans in the Senate don't want any part of them.MARTIN: That was NPR national political correspondent Mara Liasson.Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate. And even though he certainly had a very decisive win in the presidential race, Republicans gained seats in the House, and Democrats really did not meet expectations in the Senate.",left,2020
"He later went to his childhood home, the home that he often talks about, his dad coming up the stairs to tell him he had lost his job and had to move.There were a lot of sentimental journeys for Biden on Tuesday, but a lot of them came back to moments of real struggle that he overcame and something he always comes back to saying, I understand how that feels, and I understand how you feel right now. I think that will be a theme tonight, on January 20 and throughout the Biden administration.MARTIN: That was NPR correspondent Scott Detrow.",left,2020
The AP has President-elect Biden at 290 electoral votes to Trump's 214.,left,2020
"The AP has President-elect Biden at 290 electoral votes to Trump's 214. Still, President Trump has not conceded the election. To hear more about how the president is responding, we're joined now by Franco Ordoñez, NPR White House correspondent, who's been covering the Trump campaign.",left,2020
So I think it's important for Biden to make that case early and often.I think we're going to expect to hear a lot of a constant theme from the Biden campaign - the idea of unifying the nation.,left,2020
"We have blown past previous daily records over the last week as we've counted these votes.One thing in Biden's favor - a lot of the things he wants to do can be done in the executive branch. A lot of it is centralizing decision-making, not leaving it up to states, trying to push for more mask usage, getting more plans in place for this eventual vaccine.",left,2020
"The authoritative record of NPR’s programming is the audio record. Franco, thank you so much for staying with us.FRANCO ORDOÑEZ, BYLINE: Thank you.MARTIN: So you've met a lot of Trump supporters in your travels. What message are they getting from the president today?ORDOÑEZ: Well, they're - I mean, they're definitely hearing from him, and they're definitely hearing from him in very Trumpian fashion.",left,2020
"FRANCO ORDOÑEZ, BYLINE: Thank you.MARTIN: So you've met a lot of Trump supporters in your travels.",left,2020
"FRANCO ORDOÑEZ, BYLINE: Thank you.MARTIN: So you've met a lot of Trump supporters in your travels. What message are they getting from the president today?ORDOÑEZ: Well, they're - I mean, they're definitely hearing from him, and they're definitely hearing from him in very Trumpian fashion.",left,2020
MARTIN: So you've met a lot of Trump supporters in your travels.,left,2020
"MARTIN: So you've met a lot of Trump supporters in your travels. What message are they getting from the president today?ORDOÑEZ: Well, they're - I mean, they're definitely hearing from him, and they're definitely hearing from him in very Trumpian fashion.",left,2020
"The authoritative record of NPR’s programming is the audio record. Trump is also pledging to take more legal action despite, you know, several cases that he's already launched or his campaign has already launched have been thrown out by the courts. His rapid response team is asking for donations and calling for more examples of voter fraud.",left,2020
"Trump is also pledging to take more legal action despite, you know, several cases that he's already launched or his campaign has already launched have been thrown out by the courts.",left,2020
"The authoritative record of NPR’s programming is the audio record. ORDOÑEZ: Well, from the Trump side, you know, they have been saying that they do not - they were not thinking about a transition, that they planned to be reelected. President Trump also himself said repeatedly that he, you know, raised questions about whether he would hand over power easily.",left,2020
"ORDOÑEZ: Well, from the Trump side, you know, they have been saying that they do not - they were not thinking about a transition, that they planned to be reelected. President Trump also himself said repeatedly that he, you know, raised questions about whether he would hand over power easily. He argued that, you know, it wasn't handed over to him very well.And, you know, he also argued many times that considering, you know, mail-in voting, which he considered fraudulent, that it would not be a legal transfer - pardon me, a legal election.",left,2020
"The authoritative record of NPR’s programming is the audio record. So I think that over time, Trump is going to have to try to figure out a way to leave office but with his brand as someone who never loses and always wins intact. If he's going to continue to be the most important person in the Republican Party - and I think he will remain that for as long as he has a Twitter account - I think that he has to figure out a rationale.",left,2020
"MARTIN: And...LIASSON: So that's going to take some time.MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden. And what are what are his big challenges?",left,2020
"MARTIN: And...LIASSON: So that's going to take some time.MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden.",left,2020
"The authoritative record of NPR’s programming is the audio record. LIASSON: So that's going to take some time.MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden. And what are what are his big challenges?",left,2020
"LIASSON: So that's going to take some time.MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden.",left,2020
"MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden.",left,2020
"MARTIN: And before we turn to Scott Detrow, I want to ask you, Mara Liasson, about the president-elect, Joe Biden. And what are what are his big challenges?",left,2020
"We don't know the answer to that question. But Joe Biden is going to have to figure out how to take popular Democratic policies, whether it's a $15 an hour minimum wage, public option to Obamacare, something big on climate change, some kind of a big relief bill for people who are still suffering from the pandemic - how to sell those policies even if Republicans in the Senate don't want any part of them.MARTIN: That was NPR national political correspondent Mara Liasson.Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate.",left,2020
"MARTIN: That was NPR national political correspondent Mara Liasson.Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate.",left,2020
"MARTIN: That was NPR national political correspondent Mara Liasson.Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate. And even though he certainly had a very decisive win in the presidential race, Republicans gained seats in the House, and Democrats really did not meet expectations in the Senate.",left,2020
"The authoritative record of NPR’s programming is the audio record. MARTIN: That was NPR national political correspondent Mara Liasson.Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate.",left,2020
"The authoritative record of NPR’s programming is the audio record. Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate.",left,2020
"Let's go to Scott Detrow now, NPR correspondent Scott Detrow, who has been following the Biden campaign. Scott Detrow, what do we expect to hear from President-elect Biden tonight?SCOTT DETROW, BYLINE: You know, I think, as Mara was saying, you're going to hear him start to set his agenda out, talk again about the idea that he feels like he has a mandate. And even though he certainly had a very decisive win in the presidential race, Republicans gained seats in the House, and Democrats really did not meet expectations in the Senate.",left,2020
"I think we're going to expect to hear a lot of a constant theme from the Biden campaign - the idea of unifying the nation. One thing he said last night in that I-think-I've-quite-won-but-I-won't-quite-say-it-yet appearance - he said, the purpose of our politics, the work of this nation, is not to fan the flames of conflict but to solve problems.",left,2020
I think we're going to expect to hear a lot of a constant theme from the Biden campaign - the idea of unifying the nation.,left,2020
One thing in Biden's favor - a lot of the things he wants to do can be done in the executive branch.,left,2020
