Fragment,Label,Year
"Here's more from the Pew news release: ""The survey finds that Obama maintains his modest lead when the probable decisions of undecided voters are taken into account. Our final estimate of the national popular vote is Obama 50 percent and Romney 47 percent, when the undecided vote is allocated between the two candidates based on several indicators and opinions."" The results comejust a weekafter a Pew poll showed the two candidates deadlocked at 47 percent among likely voters. That poll was conducted Oct.",left,2012
"East Coast. Pew president Andrew Kohut tells NPR's Guy Raz that the shift back toward Obama was partially because of his handling of the aftermath of the storm. ""Two-thirds of the likely voters we questioned said they approved of the way he handled it,"" Kohut says.",left,2012
"""More importantly, 63 percent of the swing voters said they approved of Obama's dealing with this issue."" Though Obama has edged ahead, Kohut says it is just that â€” an edge.",left,2012
"""This is our projection, and our projections have been pretty good, but there's always the possibility things could change."" Among likely voters in the crucial battleground states that both candidates are vying for, the Pew poll found Obama leading 49 percent to 47 percent.",left,2012
"The poll adds, however, that voter turnout remains one of the GOP nominee's strengths. Romney's supporters are more engaged in the election and more committed to voting than are Obama's supporters, the poll found. Sponsor Message Become an NPR sponsor",left,2012
"By Mark Memmott Some of the faces of those who supported the president, at his victory rally Tuesday in Chicago.Jewel Samad/AFP/Getty Imageshide caption Some of the faces of those who supported the president, at his victory rally Tuesday in Chicago. NPR.org'sScott Neuman wrote earlierabout how ""a mixture of demographics, superior organization and a few tactical missteps from Republicans"" helped President Obama win the battleground states. From this morning's post-election analyses of the presidential campaign, here are three more looks at why Obama was re-elected Tuesday: --The New York Times: ""In Chicago, the [Obama] campaign recruited a team of behavioral scientists to build an extraordinarily sophisticated database packed with names of millions of undecided voters and potential supporters.",left,2012
"From this morning's post-election analyses of the presidential campaign, here are three more looks at why Obama was re-elected Tuesday: --The New York Times: ""In Chicago, the [Obama] campaign recruited a team of behavioral scientists to build an extraordinarily sophisticated database packed with names of millions of undecided voters and potential supporters. The ever-expanding list let the campaign find and register new voters who fit the demographic pattern of Obama backers and methodically track their views through thousands of telephone calls every night.",left,2012
"From this morning's post-election analyses of the presidential campaign, here are three more looks at why Obama was re-elected Tuesday: --The New York Times: ""In Chicago, the [Obama] campaign recruited a team of behavioral scientists to build an extraordinarily sophisticated database packed with names of millions of undecided voters and potential supporters. The ever-expanding list let the campaign find and register new voters who fit the demographic pattern of Obama backers and methodically track their views through thousands of telephone calls every night. ""That allowed the Obama campaign not only to alter the very nature of the electorate, making it younger and less white, but also to create a portrait of shifting voter allegiances.",left,2012
"""That allowed the Obama campaign not only to alter the very nature of the electorate, making it younger and less white, but also to create a portrait of shifting voter allegiances. The power of this operation stunned Mr.",left,2012
"The power of this operation stunned Mr. Romney's aides on election night, as they saw voters they never even knew existed turn out in places like Osceola County, Fla."" --Los Angeles Times: ""The president built his winning coalition on a series of election-year initiatives and issue differences with Republican challenger Mitt Romney. In the months leading up to the election, Obama announced his support for same-sex marriage, unilaterally granted a form of limited legalization to young illegal immigrants and put abortion rights and contraception at the heart of a brutally effective anti-Romney attack ad campaign.""The result turned out to be an unbeatable combination: virtually universal support from black voters, who turned out as strongly as in 2008, plus decisive backing from members of the younger and fast-growing Latino and Asian American communities, who chose Obama over Romney by ratios of roughly 3 to 1.",left,2012
"In the months leading up to the election, Obama announced his support for same-sex marriage, unilaterally granted a form of limited legalization to young illegal immigrants and put abortion rights and contraception at the heart of a brutally effective anti-Romney attack ad campaign.""The result turned out to be an unbeatable combination: virtually universal support from black voters, who turned out as strongly as in 2008, plus decisive backing from members of the younger and fast-growing Latino and Asian American communities, who chose Obama over Romney by ratios of roughly 3 to 1. All of those groups contributed to Obama's majority among women.",left,2012
"In the months leading up to the election, Obama announced his support for same-sex marriage, unilaterally granted a form of limited legalization to young illegal immigrants and put abortion rights and contraception at the heart of a brutally effective anti-Romney attack ad campaign.""The result turned out to be an unbeatable combination: virtually universal support from black voters, who turned out as strongly as in 2008, plus decisive backing from members of the younger and fast-growing Latino and Asian American communities, who chose Obama over Romney by ratios of roughly 3 to 1. All of those groups contributed to Obama's majority among women. (Gay voters, a far smaller group, went for Obama by a 54-point margin.)"" --The Wall Street Journal: ""Mitt Romney is one of the wealthiest men ever to run for president.",left,2012
"(Gay voters, a far smaller group, went for Obama by a 54-point margin.)"" --The Wall Street Journal: ""Mitt Romney is one of the wealthiest men ever to run for president.",left,2012
"""Back in spring, the Romney campaign's biggest worry was money.",left,2012
"So the campaign's finance chair, Spencer Zwick, huddled with political director Rich Beeson to craft a complex schedule that took Mr. Romney to the cities that were prime real estate for fundraising. It meant visits to places like California, Texas and New Yorkâ€”none of which were important political battlegrounds.",left,2012
"Romney paid a deep political price. The fundraising marathon reduced his ability to deliver his own message to voters just as the Obama campaign was stepping in to define the Republican candidate on its terms."" There's still time to answer our question: ""What clinched the election for President Obama?"" Sponsor Message Become an NPR sponsor",left,2012
"By Barbara Bradley Hagerty President Obama walks on stage with first lady Michelle Obama and daughters Sasha and Malia to deliver his victory speech on election night in Chicago.Win McNamee/Getty Imageshide caption President Obama walks on stage with first lady Michelle Obama and daughters Sasha and Malia to deliver his victory speech on election night in Chicago. Americans elected Barack Obama to a second term Tuesday, with the president capturing or on the verge of winning all of the key states that had been at the center of his hard-fought campaign against Republican Mitt Romney. ""Whether I earned your vote or not, I have listened to you,"" Obama said early Wednesday at a speech before thousands of supporters in Chicago.",left,2012
"""Whether I earned your vote or not, I have listened to you,"" Obama said early Wednesday at a speech before thousands of supporters in Chicago. ""I have learned from you.",left,2012
"By holding the ""Midwest firewall"" — including Ohio, Wisconsin, Iowa and Michigan — the president handily defeated Romney.",left,2012
Obama congratulated the former Massachusetts governor for a well-fought battle and said he looks forward to sitting down with Romney to chart a path for moving the country forward.,left,2012
"For his part, Romney conceded graciously. ""The nation, as you know, is at a critical point,"" Romney said to supporters at the Boston Convention Center.",left,2012
"""The nation, as you know, is at a critical point,"" Romney said to supporters at the Boston Convention Center. ""At a time like this, we can't risk partisan bickering and political posturing.",left,2012
"And it ended in a topsy-turvy way."" Obama's victory comes despite the desultory state of the economy.",left,2012
"But even those losses were not enough to knock him from the presidency, and part of that, according to Kohut, had to do with likability. Republican presidential candidate Mitt Romney delivers his concession speech in Boston.Justin Sullivan/Getty Imageshide caption Republican presidential candidate Mitt Romney delivers his concession speech in Boston. ""Fifty-three percent of people said they approved of how Obama handled his job,"" Kohut says.",left,2012
"""Fifty-three percent of people said they approved of how Obama handled his job,"" Kohut says.",left,2012
"""Fifty-three percent of people said they approved of how Obama handled his job,"" Kohut says. ""And a president with that kind of approval rating doesn't lose his job."" Romney never recovered from two negative perceptions: that as head of Bain Capital, he cared more about profits than jobs; and his ""47 percent"" comment, when he suggested that nearly half of Americans see themselves as ""victims"" and expect the government to support them. It is not yet clear that the president will win the popular vote.",left,2012
"""The most surprising thing was that the move toward the president was as distinctive as it was in the final days of the campaign,"" NPR Political Editor Ron Elving said. In recent days, polls showed Obama gaining momentum in battleground states. And if trends hold, it is possible that the president will win all eight of them.",left,2012
"Romney had a clear edge among men, especially white working-class men who make up much of the vote in battleground states such as Ohio and Wisconsin.",left,2012
"Goldwater) and 2008, when Obama swept them in a wave of hope and change.",left,2012
"Undecided voters — whom Romney was counting on in swing states — did not break for the challenger as he had hoped, robbing him of a wavelike victory of the kind that benefited Ronald Reagan in 1980. The States That Mattered — And Didn't Supporters of Republican presidential candidate Mitt Romney react to his defeat in Boston.Emmanuel Dunand/AFP/Getty Imageshide caption Supporters of Republican presidential candidate Mitt Romney react to his defeat in Boston.",left,2012
"Undecided voters — whom Romney was counting on in swing states — did not break for the challenger as he had hoped, robbing him of a wavelike victory of the kind that benefited Ronald Reagan in 1980. The States That Mattered — And Didn't Supporters of Republican presidential candidate Mitt Romney react to his defeat in Boston.Emmanuel Dunand/AFP/Getty Imageshide caption Supporters of Republican presidential candidate Mitt Romney react to his defeat in Boston. Some of the predictions were spot on — that Ohio would be critical to an Obama win — but others collapsed with a loud thud.",left,2012
"Some of the predictions were spot on — that Ohio would be critical to an Obama win — but others collapsed with a loud thud. As predicted, the Midwest became the path to victory — in particular, holding the battleground states of Ohio, Wisconsin and Iowa.",left,2012
"As predicted, the Midwest became the path to victory — in particular, holding the battleground states of Ohio, Wisconsin and Iowa. Obama also kept Pennsylvania in his column, even as Romney tried to expand the contested states with a flurry of campaigning there in recent days. Ohio:With its 18 electoral votes, Ohio was a must-win — and in this state, the president's bailout of the auto industry paid off.",left,2012
"This more than compensated for voters in the southern part of the state, who are more socially and religiously conservative, and who have been hit hard economically, particularly in the coal industry. Wisconsin:With 10 electoral votes, Wisconsin leaned toward Obama from the start, although Romney briefly had some traction when he selected favorite son Ryan to be his running mate. That enthusiasm ebbed, and Wisconsin was one of the few states that did not give Romney a bump after the first presidential debate in October.",left,2012
"That enthusiasm ebbed, and Wisconsin was one of the few states that did not give Romney a bump after the first presidential debate in October. Wisconsin has not voted for a Republican presidential candidate since 1984.",left,2012
"Bush in 2004. Obama benefited from the Latino vote and strong union support. Virginia:As it turned out, the president did not need Virginia's 13 electoral votes — but he won them anyway.",left,2012
"Romney had polled ahead of Obama for the latter part of the campaign, but that support softened in the days before the election. The fight here was between fast-growing northern Virginia, a Washington, D.C.",left,2012
"Democrats said they were disappointed with President Obama's performance, smarting from the weak economy and frustrated that he seemed to have forgotten the poor in favor of the middle class. Republicans, too, were cool to their candidate.",left,2012
"In fact, until springtime, evangelicals, who make up a large part of the Republican base, flirted with a number of candidates whose chief characteristic seemed to be that they were not Mitt Romney.",left,2012
"Each candidate made strategic errors. The first bit of excitement arrived in mid-September, in the form of a leaked tape of Romney saying that 47 percent of Americans ""who will vote for the president no matter what,"" are ""dependent upon government ... believe they are victims"" and do not pay taxes.",left,2012
"Then, two weeks later, Obama stumbled throughout the first debate.",left,2012
"The president looked like a boxer on the ropes taking blows from an aggressive Romney; he even failed to land a punch on Romney with an attack on Romney's 47-percent comment. This erased the president's yawning lead in the polls, and the horse race was on.",left,2012
"This erased the president's yawning lead in the polls, and the horse race was on. ""What Romney accomplished in the first debate was that he stood up on a stage with President Obama and made it clear he was at least his equal,"" says Thomas Riehl, a senior vice president of YouGov, an online polling firm. ""You could imagine a Romney presidency and there wasn't much that was very threatening about that."" But Romney's good fortunes were arrested by the weather.",left,2012
"""You could imagine a Romney presidency and there wasn't much that was very threatening about that."" But Romney's good fortunes were arrested by the weather. Hurricane Sandy served as a circuit breaker that cut into whatever momentum Romney had generated.",left,2012
Hurricane Sandy served as a circuit breaker that cut into whatever momentum Romney had generated.,left,2012
"""It gave the president an opportunity to act presidential, to act like a commander-in-chief."" As Obama visited devastated parts of New Jersey and New York — as he received glowing praise from New Jersey's Republican governor, Chris Christie, and then an endorsement from New York's mayor, Michael Bloomberg — Romney was forced to the sidelines, at least temporarily. Those television shots of the president impressed voters: The Pew poll found that nearly 7 in 10 likely voters — and 63 percent of swing voters — approved of the way the president handled the disaster.",left,2012
"In his acceptance speech, Obama seemed to look ahead to the battles he will surely face with a divided Congress and sometimes hostile House Republican leadership.",left,2012
Supporters cheer as President Obama delivers his victory speech in Chicago.Chip Somodevilla/Getty Imageshide caption Supporters cheer as President Obama delivers his victory speech in Chicago.,left,2012
"We are and forever will be the United States of America, and together, with your help and God's grace, we will continue our journey forward and remind the world just why it is that we live in the greatest nation on Earth."" Those words — that America is not divided into red states and blue states — were an echo of the hopeful sentiments that catapulted Obama to national prominence during his speech at the 2004 Democratic National Convention. Now the president is seasoned enough to know that the journey ahead will be jarring and tumultuous, even if he does speak with a new mandate from the American people.",left,2012
"The Democrats' overwhelming defeat in the midterm elections leaves President Obama with difficult choices ahead. Patrick Caddell has some advice: He should declare himself a one-term president, and spend the remainder of his time in the White House focusing on national problems, not campaigning. Patrick Caddell,political commentator and co-author of ""One And Done"" in theWashington Post JENNIFER LUDDEN, host:Now, the Opinion Page.",left,2012
"Well, President Obama did win.",left,2012
"To be truly great, they argued that President Obama should drop out of the 2012 race and spend the next two years focused on the many issues facing America.We'd like to hear from you.",left,2012
You argued that Mr. Obama would actually improve his credibility by dropping out of the 2012 race. Explain that.Mr.,left,2012
"And we can only do it if we can get the political class to raise their vision from the kind of struggle of, you know, political warfare and partisan warfare that is dominating America.LUDDEN: You write that by refusing to run again, Obama would drain the poison from our culture, the polarization and end the resentment and division that have eroded our national identity and common purpose. Really?",left,2012
"We have a tweet here from AlsoThings(ph) who says, I think Obama would be more effective if he stood his ground and fought with a coherent, liberal message.",left,2012
I just wanted to say that I don't believe it would be in the benefit of the Democratic Party or in liberals in general if President Obama were to drop out of the race.,left,2012
"The problem is - and yes, I agree there are many things that are really good the administration is doing.The problem is on the fundamental direction that, for instance - let's talk politically - independent voters who voted for President Obama, made him - they are the group that made him president.",left,2012
"And I think the recent election was more a mandate on the failure of the Democratic Party to support President Obama and his failure to confront his own party and say we need to institute change.So if your president goes along with your party structure and fails, that responsibility lies squarely, I think, also with the party.",left,2012
"And from that moment on, most -almost all Americans began to judge him as President Obama.",left,2012
"Well, President Obama did win. But now, halfway through his term, some are asking not can he do it again, but should he even try.Political commentator Patrick Caddell says no.",left,2012
"To be truly great, they argued that President Obama should drop out of the 2012 race and spend the next two years focused on the many issues facing America.We'd like to hear from you. Do you think the president would be more effective if he decided not to run again?",left,2012
"And we can only do it if we can get the political class to raise their vision from the kind of struggle of, you know, political warfare and partisan warfare that is dominating America.LUDDEN: You write that by refusing to run again, Obama would drain the poison from our culture, the polarization and end the resentment and division that have eroded our national identity and common purpose.",left,2012
"All right. We have a tweet here from AlsoThings(ph) who says, I think Obama would be more effective if he stood his ground and fought with a coherent, liberal message. If he were to declare he wasn't running, the opposition would interpret this as a win and be emboldened, causing more gridlock.All right.",left,2012
"And from that moment on, most -almost all Americans began to judge him as President Obama. I think this is a false thing to keep raising the issue that this problem is somehow inherently racial.",left,2012
Obama would actually improve his credibility by dropping out of the 2012 race.,left,2012
"We have a tweet here from AlsoThings(ph) who says, I think Obama would be more effective if he stood his ground and fought with a coherent, liberal message. If he were to declare he wasn't running, the opposition would interpret this as a win and be emboldened, causing more gridlock.All right.",left,2012
"The problem is - and yes, I agree there are many things that are really good the administration is doing.The problem is on the fundamental direction that, for instance - let's talk politically - independent voters who voted for President Obama, made him - they are the group that made him president. They voted for him by a large margin.",left,2012
"And I think the recent election was more a mandate on the failure of the Democratic Party to support President Obama and his failure to confront his own party and say we need to institute change.So if your president goes along with your party structure and fails, that responsibility lies squarely, I think, also with the party. And then to make him a sacrificial lamb for some type of nonpartisan, you know, post-racial -and that's the other issue, too.",left,2012
"In this weekend's Washington Post, he co-wrote the op-ed ""One and Done"" with Douglas Schoen. To be truly great, they argued that President Obama should drop out of the 2012 race and spend the next two years focused on the many issues facing America.We'd like to hear from you. Do you think the president would be more effective if he decided not to run again?",left,2012
Obama would actually improve his credibility by dropping out of the 2012 race. Explain that.Mr.,left,2012
"This is what independents and other voters who hold the key have been begging for: some kind of coming together and consensus. And we can only do it if we can get the political class to raise their vision from the kind of struggle of, you know, political warfare and partisan warfare that is dominating America.LUDDEN: You write that by refusing to run again, Obama would drain the poison from our culture, the polarization and end the resentment and division that have eroded our national identity and common purpose. Really?",left,2012
"I just wanted to say that I don't believe it would be in the benefit of the Democratic Party or in liberals in general if President Obama were to drop out of the race. I feel like the failure of the administration has not been in putting forth good ideas and good strategies, but in communicating those strategies to people, to the people who voted for him, to the people who are against him.I was one of the many people who did vote for him as a college student.",left,2012
"Communication isn't the problem here. The problem is - and yes, I agree there are many things that are really good the administration is doing.The problem is on the fundamental direction that, for instance - let's talk politically - independent voters who voted for President Obama, made him - they are the group that made him president. They voted for him by a large margin.",left,2012
"But he was - if the President didn't run again, he'd be a totally lame duck politician. And I think the recent election was more a mandate on the failure of the Democratic Party to support President Obama and his failure to confront his own party and say we need to institute change.So if your president goes along with your party structure and fails, that responsibility lies squarely, I think, also with the party. And then to make him a sacrificial lamb for some type of nonpartisan, you know, post-racial -and that's the other issue, too.",left,2012
"CADDELL: This is - you know what, I am - you know, the American people overwhelmingly view the president the day he was elected, inaugurated with the joy of what we have accomplished historically. And from that moment on, most -almost all Americans began to judge him as President Obama. I think this is a false thing to keep raising the issue that this problem is somehow inherently racial.",left,2012
"Thank you for taking my call. I just wanted to say that I don't believe it would be in the benefit of the Democratic Party or in liberals in general if President Obama were to drop out of the race. I feel like the failure of the administration has not been in putting forth good ideas and good strategies, but in communicating those strategies to people, to the people who voted for him, to the people who are against him.I was one of the many people who did vote for him as a college student.",left,2012
"LUDDEN: You write that by refusing to run again, Obama would drain the poison from our culture, the polarization and end the resentment and division that have eroded our national identity and common purpose. Really?",left,2012
"The authoritative record of NPR’s programming is the audio record. LUDDEN: You write that by refusing to run again, Obama would drain the poison from our culture, the polarization and end the resentment and division that have eroded our national identity and common purpose. Really?",left,2012
"The problem is on the fundamental direction that, for instance - let's talk politically - independent voters who voted for President Obama, made him - they are the group that made him president.",left,2012
"By Scott Neuman Obama supporters react as President Barack Obama was declared the winner Tuesday, during the Nevada State Democratic Party gathering at the Mandalay Bay Resort and Casino in Las Vegas.John Gurzinski/APhide caption The much-hyped battle for the battleground states turned into more of a rout on Election Day, as President Obama swept through eight key states and looked on course to capture Florida.",left,2012
Only North Carolina went for Romney. How did the Obama campaign pull it off?,left,2012
"Only North Carolina went for Romney. How did the Obama campaign pull it off? It came down to a mixture of demographics, superior organization and a few tactical missteps from Republicans, political observers tell NPR.",left,2012
"Edwards discounts the superPAC-fueled, billion-dollar ad blitz, with one exception. ""There was a time in the summer,"" he says, ""when the Obama campaign got the upper hand on the ad wars, but for the most part it was about other things."" Things like grass-roots infrastructure. ""The Obama campaign had many more field offices than [Mitt] Romney, and they had many more people on the ground, knocking on doors,"" he says.",left,2012
"""There was a time in the summer,"" he says, ""when the Obama campaign got the upper hand on the ad wars, but for the most part it was about other things."" Things like grass-roots infrastructure. ""The Obama campaign had many more field offices than [Mitt] Romney, and they had many more people on the ground, knocking on doors,"" he says. ""That seems to be the key to turnout, and Obama's people are just better at it."" The president's base came out in force.",left,2012
"""That seems to be the key to turnout, and Obama's people are just better at it."" The president's base came out in force. In most of the battleground states, blacks and Latinos supplied the margin of victory, says John Geer, a professor of presidential politics and public opinion at Vanderbilt University.",left,2012
"And he notes that Romney's harsh rhetoric on immigration issues didn't sit well with Latinos, who overwhelmingly support the DREAM Act, backed by President Obama, to allow children of illegal immigrants a path to citizenship.",left,2012
"Turley says candidates Richard Mourdock in Indiana and Todd Akin in Missouri both made inflammatory remarks about rape that the Obama campaign was able to seize on and elevate to the national stage. ""I think this is one election where candidates lower on the ballot actually had national impact,"" he says.",left,2012
"Here's a quick look at the decisive factors in some battleground states: Florida, Nevada And Colorado The Latino vote made a difference in all three states. Many pollsters showed Florida leaning toward Romney immediately ahead of the voting. But the state, while technically not decided, is where Republican weakness among Latinos was most telling, Geer notes.",left,2012
"""Most people thought Romney would capture Florida, but that's partly because the polls have a hard time recording the Latino vote at times, because they tend to be cellphone-based,"" he says.",left,2012
"Exit polls showed the president capturing60 percent of the Latino vote(compared with 57 percent in 2008) to Romney's 32 percent. ""During the primary, most of the Republican candidates took very strong anti-immigrant stances, and that hurt them going into the general election,"" says Texas A&M's Edwards.",left,2012
"""But nonetheless, thedemographicswere pretty strongly in favor of Obama.",left,2012
"Apre-election pollcommissioned by America's Voice, a Washington, D.C.-based immigration advocacy group, found that 69 percent of Latinos surveyed in the state backed Obama versus 15 percent for Romney. ADenver Postpollshowed a wide margin of support for Obama in Colorado.",left,2012
"ADenver Postpollshowed a wide margin of support for Obama in Colorado. Ohio And Michigan We can lump these two states together with one phrase: ""auto bailout,"" says Turley, of George Washington University, who notes that Obama made the case that he saved the auto industry, so vital to Michigan and Ohio, while Romney wanted to ""let Detroit go bankrupt."" ""The Obama campaign did a great job of selecting one part of the economy — its bailout of the auto industry — to highlight as a success,"" Turley says.",left,2012
"Ohio And Michigan We can lump these two states together with one phrase: ""auto bailout,"" says Turley, of George Washington University, who notes that Obama made the case that he saved the auto industry, so vital to Michigan and Ohio, while Romney wanted to ""let Detroit go bankrupt."" ""The Obama campaign did a great job of selecting one part of the economy — its bailout of the auto industry — to highlight as a success,"" Turley says. ""Romney argued about the entire economy, and Obama's campaign instead fought very narrow turf, such as the successful auto bailout.",left,2012
"""Romney argued about the entire economy, and Obama's campaign instead fought very narrow turf, such as the successful auto bailout. ""It turns out that the auto bailout had greater legs than the Romney camp anticipated in places like Ohio,"" he says.",left,2012
"""Romney argued about the entire economy, and Obama's campaign instead fought very narrow turf, such as the successful auto bailout. ""It turns out that the auto bailout had greater legs than the Romney camp anticipated in places like Ohio,"" he says. As always, Ohio's election map was a complex puzzle for both sides.",left,2012
"Obama was counting on his base of supporters in the same urban centers that buttressed his 2008 campaign in Ohio: Cleveland, Columbus, Cincinnati, Toledo, Dayton, Akron and Youngstown. Overwhelming support among blacks was key.",left,2012
"Overwhelming support among blacks was key. In fact, Obama's support amongwhitesin Ohio dropped enough from 2008 that Romney potentially could have taken the state had it not been for the higher African-American turnout. Virginia Here's another state where demographics played a key role, Edwards says.",left,2012
"Virginia Here's another state where demographics played a key role, Edwards says. ""You've got more white-collar professionals in the urban areas, and they are more predisposed to support Obama,"" he says. ""That balances out the more conservative rural areas."" Turley agrees.",left,2012
"Senate race] underscores that."" U.S. Newsbreaks it down this way: ""[Obama] posted big margins in the more liberal counties of Northern Virginia, or NOVA. But to eke out his victory, he also made inroads in the crucial swing area of Prince William County, once considered the dividing line between NOVA and the more conservative ROVA, or 'Rest of Virginia.' And exit polls showed he performed better in the eastern half of the state than Democrat John Kerry in 2004."" Sponsor Message Become an NPR sponsor",left,2012
"By Frank James Democratic party volunteer Matt Lattanzi worked door to door for the Obama campaign while canvassing in a Youngstown, Ohio, apartment building on Oct.",left,2012
"28.John Moore/Getty Imageshide caption Democratic party volunteer Matt Lattanzi worked door to door for the Obama campaign while canvassing in a Youngstown, Ohio, apartment building on Oct.",left,2012
A good deal of credit for President Obama's re-election has gone to his campaign's sophistication at interpreting data about potential voters and its use of behavioral research to get supporters to actually vote.,left,2012
"Bush's campaigns of the 2000s get credit for early mining of consumer data. Obama's campaign, however, is credited with taking the data analysis to the next level, refining the process campaigns have used to score potential voters on their likelihood to turn out for a particular candidate on Election Day in much the same way credit issuers score consumers on their likeliness to repay debts. This meant mining consumer data and other information from millions of would-be voters to find patterns that indicated political leanings and how persuadable they might be.",left,2012
"The election results, in which Obama captured 332 electoral votes and virtually every competitive swing state, ""testify to many dramatic changes, particularlydemographicandideologicalones, that mark life in Obama's America,"" wrote Sasha Issenberg in anarticle in Slate. ""But within the practice of politics, no shift seems more dramatic than the role reversal between the two parties on campaigning competence,"" wrote Issenberg, whose book,The Victory Labwas required reading this election cycle for its explanation of how social science is changing elections.",left,2012
What exactly did the Obama campaign do?,left,2012
"Using techniques gleaned from social science experiments aimed at determining how to get occasional voters to the polls, it targeted Obama backers with weak voting habits who were most likely to vote with enough persuasion.",left,2012
"And there were thereported 66,000 daily computer simulationsthe campaign ran to model Election Day variables to help it decide where to expend more time and money. ""We had to win this on the micro stuff,"" Obama campaign manager Jim Messina said at a post-election conference of political consultants,according to Buzzfeed. It's not like the campaign of Republican Mitt Romney wasn't also using data and modern political science tools to try to maximize turnout for its candidate.",left,2012
"""We had to win this on the micro stuff,"" Obama campaign manager Jim Messina said at a post-election conference of political consultants,according to Buzzfeed. It's not like the campaign of Republican Mitt Romney wasn't also using data and modern political science tools to try to maximize turnout for its candidate. It just seemed to have less success.",left,2012
"While it's impossible to quantify how much data-driven and social-science approach accounts for the president's success, Obama's strong showing surprised many political observers, and certainly many in Romney's presidential campaign. They had assumed Obama couldn't match, let alone exceed, his strong 2008 showing with key parts of his coalition, especially African-Americans and young voters.",left,2012
"While it's impossible to quantify how much data-driven and social-science approach accounts for the president's success, Obama's strong showing surprised many political observers, and certainly many in Romney's presidential campaign. They had assumed Obama couldn't match, let alone exceed, his strong 2008 showing with key parts of his coalition, especially African-Americans and young voters. But he did.",left,2012
